booked_y_n,LeadId,Surname,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active
0,15758449,Angelo,5,Networks,Female,39,Mumbai,None,1,1,0
1,15583456,Gardiner,5,Direct,Male,45,Cochin,Base,3,1,1
0,15667871,Kerr,3,Organic,Male,35,Delhi,Gold,1,0,1
0,15677371,Ko,4,Organic,Female,30,Bangalore,None,1,0,1
1,15629677,Distefano,4,Organic,Female,39,Bangalore,None,3,0,0
0,15713578,Farrell,2,Networks,Female,50,Ahmedabad,None,2,1,1
0,15591509,Milano,4,Networks,Male,36,Surat,None,2,0,1
0,15568240,Ting,2,Direct,Female,30,Cochin,None,2,1,0
0,15622993,Boyd,5,Direct,Male,28,Mumbai,Base,2,0,1
0,15689294,Onyemaechi,5,Direct,Male,44,Chandigarh,None,1,0,1
0,15720910,Black,3,Networks,Female,66,Ahmedabad,None,1,1,1
0,15721181,Oliver,4,Organic,Male,46,New Delhi,None,2,0,1
0,15776433,Greco,5,Organic,Male,62,Bangalore,None,2,1,1
0,15748936,Whitehead,5,Organic,Female,45,Bangalore,None,2,1,0
0,15717225,Ikemefuna,3,Networks,Female,21,Cochin,Platinum,2,0,1
0,15685226,Morrison,5,Direct,Female,29,Surat,Gold,1,1,1
0,15785611,Onyeoruru,5,Direct,Male,38,Chandigarh,Platinum,1,1,1
1,15573456,Cunningham,4,Organic,Male,46,Ahmedabad,Silver,2,0,1
1,15684548,Demidov,3,Organic,Male,38,Mumbai,None,2,0,0
0,15620505,Celis,3,Organic,Female,24,Kolkata,None,1,1,1
0,15807432,Cheng,4,Direct,Female,37,Bangalore,Silver,2,1,0
0,15584766,Knight,3,Networks,Male,33,Chandigarh,None,1,1,1
0,15612187,Morin,3,Direct,Male,32,Mumbai,Gold,1,0,1
0,15762218,Mills,5,Networks,Female,39,Ahmedabad,None,2,1,0
1,15646372,Outhwaite,4,Networks,Female,66,Hyderabad,Silver,1,0,1
0,15690452,Tung,4,Networks,Male,52,Hyderabad,None,1,0,1
0,15747795,Pai,3,Direct,Female,38,Delhi,Silver,1,1,1
0,15781589,Carpenter,5,Organic,Male,52,Mumbai,None,2,1,0
0,15732674,Fennell,2,Organic,Male,36,New Delhi,None,2,1,0
0,15642291,Fontaine,4,Networks,Male,23,Mumbai,None,2,1,1
0,15692761,Pratt,5,Networks,Male,36,Ahmedabad,None,1,0,1
1,15578045,Mitchell,3,Organic,Female,49,Ahmedabad,Silver,1,0,0
0,15745354,Franklin,4,Organic,Female,37,Delhi,None,2,0,1
0,15701376,K'ung,4,Direct,Male,37,Cochin,Gold,2,1,1
0,15691625,Ko,3,Direct,Female,41,Chandigarh,Silver,1,0,1
0,15566594,McKenzie,5,Organic,Male,23,Cochin,None,2,0,0
0,15760431,Pino,6,Networks,Male,38,Hyderabad,None,2,1,1
0,15686302,Fisk,5,Organic,Female,31,Chandigarh,Base,1,1,1
1,15801559,Chiang,4,Direct,Female,41,Ahmedabad,Platinum,3,1,1
0,15810432,Moseley,5,Organic,Male,35,Mumbai,None,2,0,1
0,15809616,Hsiung,4,Organic,Male,26,Mumbai,None,2,0,0
1,15720559,Heath,2,Direct,Female,61,Chennai,Base,1,0,0
0,15695632,Dellucci,3,Networks,Female,39,Ahmedabad,None,1,1,1
0,15659843,Li,4,Networks,Female,46,New Delhi,None,2,0,0
0,15615624,De Salis,4,Networks,Female,28,New Delhi,None,2,0,0
1,15810418,T'ang,5,Direct,Female,60,Chandigarh,Base,1,0,1
0,15716186,Richardson,3,Networks,Female,38,Bangalore,None,2,0,1
1,15674551,Fitch,3,Direct,Male,40,Surat,Base,1,0,1
0,15622834,Stevenson,4,Networks,Female,35,Delhi,None,1,0,1
0,15566111,Estes,3,Networks,Male,39,Ahmedabad,None,1,0,1
0,15784597,Lattimore,4,Networks,Male,26,Ahmedabad,Platinum,1,0,1
0,15652883,Chung,2,Direct,Male,39,Cochin,Base,2,0,1
0,15806964,Utz,5,Networks,Male,45,Kolkata,None,1,1,1
0,15576313,Wei,2,Direct,Female,40,Ahmedabad,None,1,0,1
1,15806467,Boyle,3,Direct,Male,40,Hyderabad,None,1,0,0
1,15597602,Nwachinemelu,4,Direct,Male,57,Chandigarh,Silver,1,1,1
0,15743040,Kuznetsova,5,Direct,Male,41,Bangalore,Silver,2,1,0
0,15705521,Pisani,3,Direct,Female,33,Kolkata,None,1,0,1
1,15595039,Manna,3,Direct,Female,37,Mumbai,Base,1,0,1
0,15799384,Collier,4,Networks,Male,33,Mumbai,None,1,0,0
0,15581197,Ricci,5,Networks,Female,51,Chandigarh,None,1,1,0
0,15693737,Carr,4,Direct,Female,30,Delhi,None,2,0,1
0,15624623,Hs?,3,Networks,Male,35,Cochin,None,2,0,0
0,15783501,Findlay,5,Networks,Female,38,Bangalore,Platinum,2,0,1
0,15690134,Hughes,2,Direct,Female,42,Chandigarh,None,1,1,1
0,15782735,Chukwuemeka,4,Networks,Female,35,Chandigarh,None,1,0,0
0,15611088,Genovese,5,Networks,Female,31,Ahmedabad,None,2,0,1
0,15672145,Swift,3,Networks,Female,34,Surat,Base,2,1,1
0,15732628,Ugoji,5,Networks,Male,46,Bangalore,Base,1,1,1
1,15787470,Parkinson,3,Organic,Male,47,Chandigarh,Base,1,0,0
0,15803406,Ross,5,Networks,Female,26,Hyderabad,None,1,1,0
0,15730460,Oleary,5,Networks,Male,37,Bangalore,None,1,0,0
0,15644572,Turnbull,3,Networks,Male,40,Delhi,Base,1,1,1
1,15694860,Uspensky,4,Networks,Female,38,New Delhi,None,1,0,0
0,15658169,Cook,5,Organic,Female,47,New Delhi,Silver,2,0,1
0,15794396,Newbold,2,Direct,Female,38,Surat,Platinum,1,0,1
0,15785798,Uchechukwu,6,Networks,Male,40,Ahmedabad,None,2,1,0
0,15710825,Ch'en,3,Organic,Male,31,Surat,Base,1,0,0
0,15668444,He,3,Organic,Female,44,Chandigarh,Silver,1,0,1
0,15726631,Hilton,5,Networks,Female,39,New Delhi,Silver,1,1,0
0,15733797,Sal,3,Networks,Male,36,Chennai,None,2,0,1
0,15747960,Eluemuno,5,Networks,Male,33,Chandigarh,None,1,1,1
0,15634632,Titus,5,Networks,Male,38,Chandigarh,None,2,0,1
1,15707362,Yin,3,Direct,Male,43,Hyderabad,None,1,1,0
0,15662976,Lettiere,4,Organic,Male,37,Mumbai,None,1,1,1
0,15732778,Templeman,2,Direct,Male,29,Hyderabad,Base,2,1,1
0,15718443,Chibuzo,3,Networks,Male,39,Chandigarh,None,2,0,1
0,15670039,Sun,3,Organic,Female,25,Chandigarh,Base,2,0,1
1,15773792,Evans,4,Networks,Female,32,Delhi,Silver,1,1,1
0,15613786,Ogbonnaya,6,Organic,Male,26,Delhi,None,2,1,1
0,15726032,Enyinnaya,4,Networks,Male,33,Ahmedabad,None,1,0,1
0,15663252,Olisanugo,6,Organic,Female,32,Ahmedabad,None,2,1,1
1,15593782,Brookes,6,Direct,Female,38,Chennai,Silver,3,0,1
0,15633283,Padovano,3,Networks,Male,35,Mumbai,None,2,0,1
0,15749167,Fisk,5,Networks,Male,35,Chandigarh,None,2,1,1
0,15759298,Shih,4,Organic,Male,27,Cochin,Silver,1,1,1
1,15683625,Hare,5,Networks,Male,37,Hyderabad,Gold,1,0,1
0,15635367,Muir,5,Networks,Male,26,Bangalore,None,1,0,1
0,15681705,Fanucci,5,Networks,Male,28,Mumbai,None,2,0,1
0,15603156,Elewechi,3,Networks,Female,33,Hyderabad,None,2,0,1
1,15591986,Johnston,4,Direct,Male,46,New Delhi,Silver,1,0,0
0,15798888,Pisano,4,Direct,Female,31,Hyderabad,Base,1,1,1
0,15809722,Ankudinov,4,Networks,Female,40,Mumbai,None,2,0,1
0,15677538,Nwokike,3,Networks,Male,38,Surat,None,1,1,1
0,15797736,Smith,4,Networks,Male,29,Delhi,None,1,1,1
0,15695585,Atkins,5,Organic,Male,34,New Delhi,Gold,1,1,0
0,15744398,Burns,3,Networks,Female,23,Chennai,None,2,0,1
0,15750658,Obiuto,5,Networks,Male,37,Mumbai,None,3,0,0
0,15578186,Pirozzi,2,Direct,Male,37,Ahmedabad,Base,2,0,1
1,15676519,George,4,Organic,Male,61,Ahmedabad,None,2,0,1
0,15637954,Lewis,5,Networks,Female,35,Kolkata,Gold,1,1,1
0,15758639,Moran,4,Networks,Male,37,Surat,None,2,0,1
1,15613772,Dalrymple,3,Networks,Male,39,Chandigarh,Silver,1,1,1
0,15731744,Carslaw,4,Networks,Male,30,Bangalore,None,2,1,0
0,15807709,Kirby,5,Direct,Female,55,Ahmedabad,Platinum,1,1,1
0,15714689,Houghton,3,Organic,Male,29,Hyderabad,None,1,1,1
0,15699005,Martin,5,Networks,Female,41,Bangalore,Gold,1,1,1
0,15624170,Tan,4,Networks,Female,38,Delhi,None,2,1,0
1,15725679,Hsia,3,Networks,Female,47,New Delhi,None,1,0,0
1,15585865,Westerberg,4,Networks,Female,38,Bangalore,Platinum,2,0,0
0,15804256,Hale,5,Direct,Male,36,Mumbai,None,2,1,1
0,15662403,Kryukova,4,Networks,Female,32,New Delhi,Platinum,2,0,1
0,15733616,Sopuluchukwu,6,Networks,Male,40,Chennai,None,1,1,1
0,15591995,Barry,5,Direct,Male,26,Mumbai,Base,2,1,1
1,15677020,Selezneva,3,Networks,Female,58,Mumbai,None,1,1,0
0,15727688,Chizuoke,3,Organic,Male,32,Delhi,None,2,1,1
0,15715941,Lueck,4,Networks,Male,54,Chennai,None,2,1,1
1,15714485,Udinese,5,Networks,Male,60,Chennai,None,1,0,1
0,15730059,Udobata,4,Organic,Male,44,Ahmedabad,None,2,1,1
0,15715527,Freeman,3,Organic,Female,41,Delhi,None,1,0,0
0,15576623,Outlaw,3,Networks,Male,31,Chennai,None,2,0,1
0,15805565,Obiuto,4,Direct,Male,30,Surat,Base,1,0,1
0,15677307,Lo,4,Direct,Female,40,New Delhi,Silver,1,0,1
0,15773890,Okechukwu,5,Networks,Male,22,Chennai,None,2,1,1
0,15598883,King,3,Organic,Female,37,Bangalore,None,2,1,1
0,15568506,Forbes,3,Direct,Female,31,Cochin,None,2,1,1
0,15761043,Macleod,4,Direct,Female,38,New Delhi,None,2,0,1
0,15782236,Gibbs,5,Organic,Male,34,Chennai,None,2,0,0
0,15593601,Isayev,5,Networks,Male,34,New Delhi,Silver,1,1,1
1,15682048,Pisano,4,Networks,Female,51,Chandigarh,Silver,1,1,1
0,15746902,Belstead,5,Organic,Male,38,Ahmedabad,None,2,0,1
1,15752081,Vassiliev,2,Networks,Female,56,Cochin,None,3,1,0
0,15781307,Schneider,5,Direct,Male,37,Surat,Base,2,0,1
1,15775912,Mazzanti,4,Networks,Male,48,Delhi,None,2,1,0
0,15745417,Knipe,5,Networks,Male,58,New Delhi,None,1,1,0
1,15671256,Macartney,6,Networks,Female,35,Hyderabad,Platinum,1,0,1
0,15653547,Madukwe,6,Networks,Male,56,Surat,Silver,1,1,1
0,15595766,Watts,3,Organic,Male,37,Chennai,None,2,1,1
0,15742358,Humphreys,4,Direct,Male,32,Mumbai,None,1,1,1
0,15763274,Wu,4,Networks,Male,48,Chandigarh,Base,1,0,0
0,15786063,Chin,5,Networks,Female,31,Bangalore,None,2,1,1
0,15600258,Chesnokova,5,Networks,Male,43,Bangalore,None,2,1,1
0,15573318,Kung,4,Networks,Male,26,Mumbai,None,2,0,1
1,15653849,Lu,3,Direct,Female,48,Chandigarh,Gold,1,0,1
0,15694272,Nkemakolam,4,Networks,Male,30,Hyderabad,None,1,1,1
0,15736112,Walton,3,Organic,Female,57,Bangalore,Base,2,1,1
0,15749851,Brookes,5,Organic,Female,26,Delhi,Silver,1,1,0
0,15663478,Baldwin,5,Networks,Male,32,New Delhi,None,1,1,1
0,15592300,Mai,3,Organic,Male,35,Cochin,None,1,0,1
0,15567832,Shih,3,Networks,Female,40,Surat,Base,1,0,1
1,15776780,He,4,Networks,Male,59,Hyderabad,None,1,0,1
0,15592846,Fiorentini,4,Direct,Male,35,Cochin,Silver,2,0,1
0,15739803,Lucciano,4,Organic,Male,34,Ahmedabad,None,2,0,1
1,15794142,Ferreira,3,Direct,Female,62,Chennai,Base,3,1,0
1,15762729,Ukaegbunam,5,Direct,Female,28,Hyderabad,Base,1,0,1
0,15667896,De Luca,6,Networks,Male,37,Mumbai,Gold,2,1,1
0,15626578,Milne,4,Networks,Male,26,Ahmedabad,None,2,1,1
0,15776223,Davide,3,Networks,Female,42,Delhi,None,1,1,1
1,15705953,Kodilinyechukwu,5,Organic,Male,51,Kolkata,Platinum,1,0,1
1,15802593,Little,3,Networks,Female,49,Surat,None,3,1,0
0,15615457,Burns,6,Organic,Female,44,Bangalore,Base,2,0,1
0,15708916,Paterson,3,Networks,Male,38,Kolkata,None,2,0,1
0,15720187,Han,2,Direct,Female,30,Surat,Silver,2,0,1
0,15595440,Kryukova,3,Networks,Male,49,Surat,Base,2,1,1
0,15600651,Ijendu,5,Networks,Male,24,Hyderabad,None,3,1,1
0,15750141,Reichard,5,Direct,Female,36,Chandigarh,None,2,0,1
1,15657284,Day,4,Direct,Male,47,New Delhi,Base,1,1,1
0,15763063,Price,4,Organic,Female,25,Cochin,Silver,1,0,1
0,15709324,Bruce,2,Networks,Male,34,Surat,None,2,0,1
0,15711309,Sumrall,3,Direct,Male,33,Chandigarh,Silver,1,0,1
1,15775318,Lu,3,Organic,Female,51,Chandigarh,Gold,3,1,0
0,15705515,Lazarev,3,Direct,Male,40,Chennai,Silver,2,0,1
1,15634844,Miller,3,Direct,Male,41,Chandigarh,None,1,0,1
0,15717046,Wentworth-Shields,5,Organic,Male,53,Chandigarh,None,2,1,1
0,15571816,Ritchie,6,Organic,Female,70,Chennai,None,1,1,1
0,15670080,Mackenzie,3,Direct,Female,29,Surat,None,1,1,0
0,15800440,Power,4,Organic,Male,61,Hyderabad,Gold,1,1,0
0,15665678,Tan,4,Organic,Male,36,Mumbai,Gold,1,1,1
1,15665956,Pendergrass,3,Networks,Female,46,Hyderabad,None,1,0,1
0,15788126,Evans,4,Organic,Female,38,New Delhi,Base,1,1,1
0,15811773,Hsia,3,Networks,Male,36,Delhi,None,2,1,1
1,15651674,Billson,2,Organic,Female,54,Bangalore,None,1,0,0
0,15689614,Teng,4,Organic,Female,63,Hyderabad,Silver,1,1,1
0,15795564,Moretti,5,Direct,Male,31,Chennai,Base,2,1,1
0,15706647,Jordan,5,Networks,Male,31,Surat,None,3,1,1
0,15728505,Ts'ao,4,Networks,Male,44,Hyderabad,None,2,1,1
1,15730076,Osborne,4,Networks,Male,45,Hyderabad,None,1,0,1
0,15622003,Carslaw,5,Networks,Male,35,Ahmedabad,None,2,0,1
1,15607312,Ch'ang,4,Organic,Female,49,Cochin,None,2,1,1
0,15644753,Hung,6,Organic,Male,40,Chandigarh,Base,1,1,1
0,15653620,Gordon,3,Networks,Female,27,Mumbai,None,2,1,1
0,15761986,Obialo,2,Organic,Female,32,Chandigarh,Silver,1,0,1
0,15633922,Gray,5,Networks,Male,30,Delhi,Base,2,1,0
0,15734674,Lin,3,Networks,Female,41,New Delhi,None,1,0,1
0,15658032,Hopkins,5,Networks,Male,39,Bangalore,None,2,1,1
0,15692671,Dobson,5,Organic,Male,36,Mumbai,None,2,0,1
1,15737741,McKay,4,Organic,Female,33,Bangalore,Base,2,1,0
0,15576352,Revell,3,Organic,Female,57,Chandigarh,None,2,1,0
0,15753719,Rickards,3,Direct,Female,30,Ahmedabad,None,1,0,1
1,15803689,Begum,4,Direct,Female,51,Hyderabad,Base,2,0,0
1,15718057,Onyinyechukwuka,5,Networks,Female,51,Bangalore,None,1,0,0
1,15722010,Zuyev,4,Organic,Male,53,Ahmedabad,Platinum,1,0,1
0,15680998,Nwankwo,5,Networks,Male,44,Chennai,None,1,1,1
0,15614782,Hao,3,Networks,Male,36,Hyderabad,None,1,0,1
1,15591047,Ma,3,Organic,Female,47,New Delhi,Gold,2,0,0
1,15788291,Okwuadigbo,5,Direct,Female,38,Surat,Silver,1,1,1
0,15604044,Mitchell,4,Networks,Male,38,Mumbai,Silver,1,0,1
0,15679587,Chan,4,Networks,Female,34,Ahmedabad,Base,1,1,1
0,15775153,Buchi,4,Organic,Male,32,Delhi,None,1,0,0
0,15603925,Greco,5,Organic,Female,26,Delhi,Platinum,2,1,0
0,15680970,Lombardi,4,Direct,Female,41,Bangalore,Base,1,0,1
0,15697183,Uchenna,4,Organic,Male,43,Ahmedabad,None,2,0,1
0,15567446,Coffman,4,Direct,Male,39,Ahmedabad,Base,1,1,1
1,15637476,Alexandrova,4,Direct,Female,57,Chennai,Platinum,1,0,0
0,15714939,Fallaci,2,Direct,Female,34,Delhi,Gold,1,1,0
1,15683503,Hudson,4,Networks,Female,43,Mumbai,None,3,1,0
0,15645569,Mai,5,Organic,Female,26,Surat,Base,2,1,1
0,15782569,Stout,4,Networks,Female,72,Ahmedabad,None,1,1,0
1,15592387,Burke,3,Networks,Male,30,Chennai,None,1,0,1
0,15609286,Chadwick,5,Networks,Male,37,Cochin,Gold,1,1,1
0,15814035,Lawrence,4,Networks,Male,29,Ahmedabad,None,1,1,1
0,15661249,Bellucci,4,Networks,Male,53,Delhi,None,2,1,0
0,15629117,Harper,3,Networks,Male,28,Cochin,None,2,0,1
0,15607170,Boyle,4,Networks,Male,35,Chennai,None,2,1,1
0,15586585,Duncan,4,Direct,Female,51,Bangalore,Base,1,0,1
0,15686611,Moss,2,Networks,Male,30,Cochin,Silver,1,0,0
0,15603203,Avdeyeva,4,Networks,Female,27,New Delhi,None,2,0,1
0,15619857,Crawford,4,Networks,Female,64,Bangalore,Silver,1,1,1
0,15805062,Lynton,4,Organic,Male,38,Hyderabad,None,1,1,1
0,15660271,Duncan,4,Direct,Male,26,Mumbai,Silver,1,1,1
1,15745295,Gether,5,Organic,Female,31,Kolkata,None,1,0,1
0,15719352,Davidson,5,Organic,Male,39,New Delhi,Platinum,2,0,1
1,15766575,Larionova,4,Direct,Female,62,Mumbai,Silver,1,0,1
0,15594594,Loggia,3,Organic,Male,42,Surat,Silver,1,1,1
0,15646161,Steinhoff,4,Organic,Female,37,Mumbai,None,2,1,1
0,15682585,Guerra,3,Networks,Male,35,Ahmedabad,Base,1,0,1
0,15603134,Pai,4,Organic,Female,40,Cochin,Platinum,1,1,0
0,15636444,Craig,3,Direct,Female,53,Chennai,Silver,2,1,1
0,15773456,Lazareva,4,Direct,Male,36,Chandigarh,Silver,2,1,0
0,15745307,Ch'iu,2,Organic,Female,48,Bangalore,Silver,1,1,0
0,15604119,Alderete,6,Organic,Male,35,Surat,Base,1,0,0
0,15626900,Kung,2,Networks,Male,29,Hyderabad,Silver,1,1,1
0,15605447,Palermo,5,Networks,Male,49,Bangalore,None,1,0,1
0,15589030,Ts'ai,4,Networks,Male,47,Hyderabad,None,2,1,1
0,15692463,Rahman,5,Organic,Female,28,Chandigarh,Silver,1,0,1
1,15712403,McMillan,3,Networks,Female,61,Hyderabad,None,1,0,1
1,15811762,Pickering,3,Direct,Female,54,New Delhi,Base,1,0,1
0,15718673,Mirams,6,Organic,Female,33,Cochin,None,1,0,1
0,15724282,Tsao,3,Direct,Male,44,Chandigarh,Platinum,2,1,1
1,15738181,Douglas,6,Networks,Male,31,New Delhi,None,2,0,0
0,15633648,Jideofor,4,Organic,Female,51,Chennai,None,2,0,1
0,15603323,Bell,4,Organic,Female,33,Hyderabad,None,2,0,0
0,15583725,Mairinger,4,Networks,Male,48,Hyderabad,Silver,1,1,0
0,15588350,McIntyre,5,Networks,Female,43,Cochin,Gold,1,1,0
0,15798398,Pagnotto,5,Networks,Female,36,Delhi,Silver,1,0,0
1,15784844,K'ung,5,Organic,Male,48,Chennai,Base,1,0,1
0,15580684,Feng,5,Networks,Female,29,Chennai,Base,1,0,1
0,15809663,Donaldson,3,Networks,Female,27,Hyderabad,Base,1,1,1
1,15640078,Chambers,4,Direct,Female,39,Chennai,Silver,1,0,1
1,15698786,Marcelo,6,Networks,Female,39,Ahmedabad,Silver,1,0,1
1,15569807,Ejimofor,4,Networks,Female,34,Mumbai,None,1,0,1
0,15730830,Dale,5,Networks,Female,30,Chandigarh,None,2,1,1
0,15805112,Pokrovsky,3,Networks,Male,38,Surat,None,1,0,1
0,15633064,Stonebraker,2,Networks,Female,36,Delhi,None,2,0,1
0,15703119,Liang,4,Networks,Male,38,New Delhi,None,2,1,1
0,15730447,Anderson,4,Networks,Female,49,Delhi,None,2,1,1
0,15813850,Christian,5,Networks,Male,52,Surat,None,1,1,1
0,15711889,Mao,4,Networks,Male,42,Chandigarh,Gold,1,0,1
1,15664610,Campbell,2,Direct,Male,48,Delhi,Silver,1,1,1
0,15751710,Ginikanwa,5,Organic,Male,31,Mumbai,Platinum,2,1,1
0,15692926,Toscani,2,Direct,Male,25,Mumbai,Base,1,1,1
0,15813741,Nnachetam,3,Organic,Male,25,New Delhi,Platinum,1,1,0
0,15698474,Sagese,4,Direct,Female,54,Hyderabad,Silver,2,1,1
0,15568595,Fleming,3,Networks,Male,64,Ahmedabad,Base,1,1,1
0,15603065,Grubb,5,Networks,Female,30,New Delhi,None,2,0,1
0,15592937,Napolitani,4,Direct,Female,41,Chandigarh,None,1,1,1
0,15699637,Anenechi,4,Organic,Male,57,Mumbai,Base,1,1,1
0,15667215,Chandler,4,Networks,Male,31,Bangalore,None,2,1,1
0,15788659,Howells,4,Networks,Male,46,Delhi,None,2,1,1
0,15763218,Akeroyd,4,Networks,Female,41,Hyderabad,None,2,1,0
0,15645772,Onwumelu,4,Networks,Male,33,Ahmedabad,None,2,1,1
0,15725511,Wallace,3,Networks,Female,31,Chandigarh,Silver,1,1,0
0,15575024,Uwaezuoke,3,Networks,Male,29,Chandigarh,None,2,1,1
0,15640825,Loyau,4,Organic,Male,46,Chandigarh,Base,1,1,1
0,15662397,Small,4,Networks,Female,42,Chennai,Platinum,1,1,1
0,15576368,Bledsoe,4,Direct,Female,48,Chandigarh,Base,2,0,0
0,15674991,Kao,4,Networks,Male,42,Ahmedabad,None,2,1,0
0,15721024,Wickens,4,Networks,Male,26,Kolkata,None,1,0,0
0,15745621,Wertheim,4,Organic,Female,32,New Delhi,Base,2,1,1
0,15642394,He,3,Organic,Male,35,Chennai,None,2,1,1
0,15754605,Jarvis,3,Networks,Female,39,Chennai,None,2,1,1
0,15607040,P'an,3,Organic,Female,38,Delhi,None,2,0,1
1,15715142,Repina,5,Direct,Male,45,Surat,None,1,1,0
0,15810978,Pugliesi,5,Organic,Female,70,Hyderabad,None,2,1,1
0,15668886,Blakey,4,Organic,Female,38,Chandigarh,None,2,0,1
0,15780804,Nucci,2,Networks,Male,55,Chennai,None,1,1,0
0,15613880,Higinbotham,3,Organic,Male,58,Chennai,Silver,1,1,0
0,15775238,Achebe,4,Direct,Female,41,Delhi,Silver,1,1,0
0,15786905,Russo,5,Direct,Female,40,Mumbai,Silver,2,0,0
0,15747867,Trevisani,3,Networks,Male,24,Ahmedabad,Silver,1,0,0
1,15600337,Dobie,4,Organic,Male,42,Bangalore,Platinum,1,0,0
0,15801277,Maccallum,5,Networks,Female,31,Bangalore,Base,2,1,1
1,15579334,Watkins,5,Direct,Female,45,Chennai,Silver,1,0,1
1,15802741,Mitchel,4,Networks,Female,51,Surat,Silver,1,0,1
0,15720649,Ferdinand,4,Networks,Female,36,Chennai,None,1,0,1
0,15589493,Otitodilinna,5,Direct,Male,27,Hyderabad,Base,2,0,1
0,15688251,Mamelu,5,Networks,Male,43,Hyderabad,None,2,0,1
0,15665238,Beneventi,5,Direct,Male,36,Mumbai,Silver,1,0,0
0,15740900,Perrodin,3,Networks,Male,34,New Delhi,None,2,1,1
0,15681068,Chinagorom,5,Networks,Female,45,Bangalore,Base,1,1,1
0,15748625,Napolitano,4,Networks,Male,57,New Delhi,None,2,1,1
1,15727299,Edgar,2,Organic,Male,62,Hyderabad,None,1,1,1
1,15620204,Walker,3,Direct,Female,57,Hyderabad,None,2,1,1
0,15669516,Steele,5,Organic,Male,36,Bangalore,None,2,1,1
0,15736534,Elkins,5,Direct,Male,33,Kolkata,Platinum,1,1,1
0,15803457,Hao,5,Networks,Female,32,Chennai,None,2,0,1
0,15659098,Toscano,4,Networks,Male,30,Surat,None,1,0,0
0,15603436,Savage,3,Organic,Female,49,Bangalore,Silver,2,1,0
0,15566292,Okwuadigbo,3,Organic,Male,36,Hyderabad,None,2,1,0
0,15808621,Mordvinova,4,Direct,Male,36,Bangalore,None,2,1,1
1,15580148,Welch,5,Direct,Male,40,Chennai,Platinum,3,0,1
0,15776231,Kent,4,Direct,Male,35,Delhi,None,1,1,1
0,15773809,Campbell,4,Networks,Male,42,Delhi,None,2,0,1
0,15649423,Cooper,3,Networks,Female,35,Mumbai,None,2,1,0
0,15734886,Mazzi,4,Networks,Female,34,Chandigarh,Base,2,0,1
0,15722548,Fisher,3,Networks,Male,48,Kolkata,Gold,1,0,0
0,15650288,Summers,4,Direct,Male,35,New Delhi,Base,1,0,1
0,15629448,Brady,4,Organic,Male,38,Hyderabad,Base,1,0,1
0,15716164,Nicholls,3,Networks,Female,41,Chandigarh,Silver,1,0,1
1,15807609,Yuan,4,Organic,Female,25,Chandigarh,None,3,0,1
0,15578977,Robinson,5,Networks,Male,34,Ahmedabad,None,2,0,1
0,15677369,Golubov,3,Direct,Female,37,Delhi,None,1,0,0
0,15804072,Chen,5,Organic,Female,42,Chennai,None,2,0,0
0,15696859,Oldham,2,Networks,Male,45,Cochin,None,2,0,0
0,15653780,Kambinachi,4,Networks,Female,43,Chennai,None,1,1,1
1,15721658,Fleming,4,Organic,Female,56,Bangalore,Platinum,2,1,1
1,15578761,Cunningham,2,Organic,Female,42,New Delhi,Silver,2,1,1
0,15736879,Obinna,4,Networks,Male,23,Hyderabad,None,2,0,0
0,15571973,Chinwemma,5,Networks,Female,38,Bangalore,Platinum,1,0,1
0,15626742,Carpenter,4,Networks,Male,36,Chandigarh,None,1,1,1
0,15672692,Yin,5,Networks,Female,42,Cochin,Silver,2,1,1
0,15673570,Olsen,3,Networks,Male,37,Ahmedabad,None,2,1,0
0,15767432,Ts'ai,5,Networks,Female,25,Surat,None,3,1,1
0,15654238,Jen,4,Networks,Female,40,Chennai,Silver,1,0,1
1,15612525,Preston,2,Networks,Female,57,Hyderabad,None,1,0,0
0,15812750,Ozioma,3,Networks,Male,24,New Delhi,Gold,1,1,1
0,15790757,Cody,5,Networks,Female,25,Cochin,None,2,0,0
0,15723873,Ponomarev,4,Organic,Male,31,Chandigarh,Base,1,0,0
1,15744607,Martin,5,Direct,Male,43,Ahmedabad,Base,2,0,1
1,15612966,Milani,3,Direct,Female,60,Surat,Silver,1,1,0
0,15784209,Tang,2,Networks,Male,47,New Delhi,None,1,1,1
0,15794278,Romani,6,Organic,Male,67,New Delhi,Gold,1,1,1
0,15766741,McIntyre,3,Networks,Male,36,Bangalore,Base,1,1,0
0,15661036,Davis,5,Networks,Male,46,New Delhi,None,2,0,1
0,15705639,Onyemauchechukwu,4,Networks,Female,28,Mumbai,None,2,0,1
0,15637414,Gell,4,Networks,Female,24,Surat,Silver,1,1,0
0,15716835,Rossi,3,Networks,Male,24,Mumbai,Gold,1,1,1
0,15696231,Chiwetelu,4,Networks,Male,29,Surat,None,1,1,1
1,15641675,Kirillova,4,Networks,Female,49,Bangalore,None,3,0,0
0,15670755,Shaw,4,Networks,Male,60,Mumbai,None,2,1,1
0,15640059,Smith,4,Networks,Male,40,Chennai,None,2,1,1
0,15787619,Hsieh,6,Networks,Male,18,Bangalore,Platinum,1,0,0
0,15587535,Onyemauchechukwu,2,Organic,Female,46,Chennai,Platinum,1,0,1
0,15813034,Martin,5,Organic,Male,38,Bangalore,None,1,1,1
